online_gaming_behavior_dataset_rev1
PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
48273,39,Male,Europe,Simulation,16.783934283770600,0,Easy,12,44,94,40,Medium
48274,38,Female,Europe,Sports,4.393342232291140,0,Medium,17,150,66,19,High
48275,19,Male,USA,Strategy,11.007221901718600,1,Hard,14,127,1,8,High
48276,30,Male,USA,Sports,17.775472323651500,0,Easy,17,86,49,6,High
48277,29,Male,USA,Sports,14.103864081318000,0,Easy,2,174,51,39,Medium
48278,27,Male,USA,Strategy,9.729155757009540,0,Easy,17,18,75,35,Medium
48279,25,Male,Europe,Sports,12.41679944599550,0,Easy,7,147,95,32,Medium
48280,30,Female,Europe,Strategy,11.618117561576500,0,Easy,0,163,7,9,Low
48281,32,Female,USA,Action,15.264513079882400,0,Medium,11,103,22,33,Medium
48282,39,Male,USA,Sports,13.014318595333500,0,Easy,8,162,29,1,Medium
48283,18,Female,Europe,RPG,22.672992974748000,1,Medium,12,135,5,13,Medium
48284,35,Male,Europe,RPG,5.1834490185573500,0,Easy,16,141,24,6,Medium
48285,25,Female,USA,Strategy,8.585901857387770,0,Easy,0,114,99,36,Low
48286,48,Male,USA,Action,18.35841044550600,1,Easy,6,45,65,41,Medium
48287,44,Male,Europe,RPG,22.37602676774070,0,Medium,7,70,23,46,Medium
48288,18,Female,USA,RPG,23.618900319359300,1,Easy,0,10,33,35,Low
48289,28,Female,USA,Strategy,23.923523488733700,0,Hard,10,155,19,27,High
48290,25,Male,USA,Simulation,19.664639853170300,0,Easy,6,169,50,13,Medium
48291,18,Female,USA,Sports,16.434710257287600,0,Easy,14,145,45,43,High
48292,40,Male,USA,Sports,1.2285717694008100,0,Easy,8,130,97,43,Medium
48293,17,Female,USA,Action,6.00507227775576,1,Easy,7,90,28,33,Medium
48294,18,Female,USA,Sports,20.14793223328640,0,Hard,1,79,97,6,Low
48295,40,Male,Asia,Action,21.585228397147100,0,Easy,19,124,3,2,High
48296,25,Female,USA,Sports,18.85252372046720,0,Easy,7,99,43,9,Medium
48297,25,Male,USA,Sports,1.3401498098528900,0,Hard,19,26,37,39,Medium
48298,34,Male,Asia,Simulation,6.066686285463190,1,Easy,5,78,51,27,Medium
48299,40,Male,Europe,RPG,9.166781430687270,0,Hard,4,144,68,35,Medium
48300,26,Female,Other,Sports,17.313303051786100,0,Easy,19,111,81,43,High
48301,43,Male,Europe,RPG,11.092354382451900,0,Easy,14,176,7,45,High
48302,28,Male,Europe,Strategy,10.385934992007700,0,Easy,9,50,55,27,High
48303,39,Female,USA,Action,21.967696679336200,1,Easy,18,84,51,5,High
48304,40,Female,Asia,Simulation,14.174185510848500,0,Easy,15,94,50,0,Medium
48305,24,Female,Europe,Simulation,3.8401018888149500,1,Medium,1,124,83,37,Low
48306,28,Female,USA,Action,13.024787867334300,0,Easy,17,122,89,39,High
48307,19,Male,USA,RPG,19.655839538462600,1,Easy,5,148,17,39,Medium
48308,36,Female,Europe,Sports,21.711666728336400,1,Medium,2,64,76,34,Medium
48309,25,Female,USA,Simulation,15.079447854926700,0,Medium,10,174,27,18,High
48310,43,Female,Europe,Sports,1.3622786342985500,0,Easy,17,29,53,10,Medium
48311,21,Male,USA,Sports,0.3260443874987790,0,Easy,3,33,10,9,Low
48312,32,Male,Europe,Sports,0.7087576516780140,0,Easy,12,45,53,25,Medium
48313,45,Male,Asia,Action,12.294306978690900,1,Easy,0,77,32,33,Low
48314,34,Female,Europe,RPG,8.307516636128600,0,Easy,2,84,21,28,Low
48315,49,Male,Europe,Strategy,23.53990872661550,0,Easy,8,140,4,49,Medium
48316,21,Male,Europe,Simulation,20.80365511595500,1,Medium,19,20,55,31,High
48317,44,Female,USA,Strategy,17.55991475389130,0,Easy,18,51,26,45,Medium
48318,18,Female,Europe,Action,4.4789699618927000,0,Easy,13,142,82,8,High
48319,44,Male,USA,Sports,15.653381691688400,0,Hard,3,85,60,1,Low
48320,44,Male,USA,Sports,0.9950417058031370,0,Hard,7,153,56,43,Medium
48321,44,Female,Europe,Sports,23.512558667295100,0,Easy,12,76,37,9,Medium
48322,32,Male,Asia,Strategy,6.917830308500750,0,Medium,3,87,43,21,Low
48323,24,Female,Asia,Sports,12.439657445811000,0,Hard,2,17,5,35,Low
48324,28,Female,USA,Action,21.18633582812650,0,Easy,14,161,95,37,Low
48325,37,Female,Asia,Simulation,0.5508571861632560,0,Easy,17,168,4,43,High
48326,26,Male,Asia,Simulation,1.0213600310879400,0,Hard,9,106,10,40,Medium
48327,26,Male,USA,Simulation,0.6229975671944880,0,Easy,12,44,96,18,Medium
48328,48,Female,Europe,Sports,2.6235327583101200,0,Medium,11,111,21,31,Medium
48329,40,Male,Asia,Action,0.590807073849553,1,Easy,16,100,70,0,High
48330,20,Female,USA,Action,15.562145563751800,0,Easy,15,42,94,4,Medium
48331,29,Male,Europe,Sports,23.553323000983800,0,Medium,9,168,37,15,High
48332,33,Female,Other,RPG,20.595948424095500,0,Medium,6,162,9,5,Medium
48333,37,Male,Other,Simulation,22.666217375369700,0,Easy,10,51,71,11,Medium
48334,27,Male,Asia,Strategy,10.460361140089400,0,Medium,1,58,35,47,Low
48335,45,Female,Asia,Simulation,23.836489342803200,0,Easy,17,61,62,4,Medium
48336,40,Female,USA,Sports,3.4272620501281400,0,Easy,13,140,98,42,High
48337,32,Female,Europe,Action,18.514198538723400,0,Easy,1,62,52,43,Low
48338,47,Male,Other,Strategy,19.748274510416800,1,Hard,14,133,66,27,High
48339,46,Male,Asia,Strategy,16.400674218826900,0,Easy,17,71,68,43,Medium
48340,18,Female,USA,Action,5.267328167995350,0,Easy,0,109,52,39,Low
48341,33,Male,USA,Simulation,11.109234411679300,1,Easy,12,171,19,39,High
48342,21,Female,Europe,Sports,4.228105775144810,0,Easy,10,30,15,44,Medium
48343,49,Female,USA,Action,19.49253145832710,0,Easy,1,94,47,31,Low
48344,40,Female,USA,Sports,13.083028220233500,0,Easy,11,111,52,44,Medium
48345,37,Male,USA,Strategy,23.663406962724200,0,Hard,17,161,77,2,High
48346,48,Female,Other,Simulation,12.850470802479900,0,Easy,0,123,82,21,Low
48347,21,Male,USA,Sports,6.173232449196140,0,Medium,13,82,68,41,Medium
48348,25,Male,USA,Strategy,7.26803880393654,0,Easy,9,147,90,27,High
48349,22,Male,Europe,Sports,19.84323190347250,0,Hard,2,64,22,18,Low
48350,27,Male,USA,Action,3.4026955944072100,0,Easy,11,106,32,44,Medium
48351,46,Female,USA,Sports,0.8664437968459640,0,Easy,12,16,31,0,Low
48352,48,Male,Europe,RPG,12.746763298996200,0,Medium,2,178,12,13,Medium
48353,32,Male,USA,Action,8.190092831017480,0,Easy,9,176,40,4,High
48354,29,Male,Europe,Strategy,17.11051511281330,0,Hard,0,95,72,1,Low
48355,38,Female,USA,Strategy,11.295739002355000,0,Medium,8,49,42,49,Medium
48356,35,Male,Asia,Sports,14.544753133306500,0,Hard,16,85,23,7,Medium
48357,32,Male,Other,Sports,10.502083661415000,0,Hard,3,146,49,30,Medium
48358,28,Male,Europe,Strategy,1.0592147447496200,0,Medium,18,149,49,33,High
48359,33,Male,Other,Strategy,1.6991849910322,0,Hard,17,144,4,44,High
48360,27,Male,Europe,Simulation,11.990847203776900,0,Easy,8,134,49,14,Medium
48361,30,Female,Asia,Strategy,21.804763558944800,0,Easy,10,118,71,14,Medium
48362,16,Female,Europe,Sports,5.46753989523803,0,Medium,7,100,99,3,Medium
48363,48,Male,USA,Sports,5.739633042508880,0,Hard,6,169,52,1,Medium
48364,40,Female,Other,Strategy,16.948325232839000,0,Easy,11,112,93,6,Low
48365,36,Male,Other,Strategy,22.99644148898330,0,Hard,7,176,1,14,Medium
48366,34,Female,Asia,RPG,20.393899636944500,0,Medium,0,50,67,6,Low
48367,43,Male,Europe,Simulation,11.355138943889400,0,Easy,0,35,34,17,Low
48368,32,Male,USA,Simulation,10.98109872596490,0,Medium,18,114,60,4,High
48369,43,Female,USA,Simulation,3.772053935033020,0,Medium,5,167,50,16,Medium
48370,41,Female,Europe,Action,7.769231588334530,0,Hard,5,98,33,34,Medium
48371,49,Male,USA,Action,3.09460540889115,0,Easy,13,176,38,39,High
48372,43,Male,Asia,Action,11.037524789304600,0,Easy,3,23,72,32,Low
48373,20,Female,Europe,Strategy,22.334414665989500,0,Easy,0,49,53,20,Low
48374,39,Male,Other,Strategy,11.014425114145900,0,Hard,0,143,39,43,Low
48375,35,Male,Asia,RPG,23.313299272874500,0,Medium,17,114,63,18,High
48376,45,Female,Europe,RPG,10.829463003410900,1,Easy,19,73,39,22,High
48377,30,Male,Asia,Simulation,11.24820750964450,1,Hard,13,108,80,27,High
48378,28,Male,Other,Simulation,17.959439698651200,0,Medium,7,171,86,43,Medium
48379,20,Female,Europe,Action,8.852560484679900,0,Hard,12,137,48,37,High
48380,25,Male,USA,Action,9.094934409978210,0,Easy,4,113,92,44,Medium
48381,41,Female,USA,Strategy,19.12925652084710,0,Medium,17,102,41,48,High
48382,19,Female,Europe,Strategy,18.93177661718700,0,Easy,8,35,20,24,Low
48383,29,Male,Other,Strategy,17.84901978116860,0,Hard,7,81,44,46,Medium
48384,30,Male,Europe,Sports,13.664141244293400,1,Hard,13,10,23,4,Low
48385,32,Female,Asia,Action,20.588466138353000,0,Hard,9,136,11,8,Medium
48386,47,Male,USA,Action,20.202730471200900,0,Easy,16,132,9,29,High
48387,49,Female,Europe,Simulation,23.771803900986100,0,Easy,17,40,84,33,Medium
48388,38,Male,Asia,Action,22.23056914769110,1,Easy,13,77,89,10,Medium
48389,49,Male,Europe,Action,23.486146493672200,0,Easy,1,132,92,36,Low
48390,21,Female,Europe,Sports,22.482510830446200,0,Medium,13,118,38,2,High
48391,28,Female,USA,RPG,19.1419241324996,0,Easy,6,128,66,18,Medium
48392,44,Female,Europe,Action,14.813700579921100,0,Easy,5,105,99,31,Medium
48393,38,Male,Asia,Sports,10.945736548308500,0,Easy,5,97,14,46,Medium
48394,29,Male,USA,Sports,12.526680536684600,0,Medium,18,101,61,16,High
48395,27,Male,USA,Sports,23.070789521750200,0,Easy,11,143,85,42,High
48396,33,Male,Europe,Simulation,21.28284356408460,0,Easy,10,77,17,11,Medium
48397,43,Female,USA,Strategy,19.583523828765400,1,Easy,4,170,53,6,Medium
48398,36,Female,Europe,Action,6.8958368766171300,1,Easy,8,92,59,2,Medium
48399,16,Female,Asia,Sports,18.749450374759800,0,Medium,9,176,84,11,High
48400,27,Male,USA,Simulation,9.25248923096406,0,Hard,1,24,74,25,Low
48401,32,Male,Asia,Action,20.686439357651400,0,Medium,11,134,60,22,High
48402,29,Male,Europe,Sports,18.736183727375200,0,Medium,14,179,8,13,High
48403,49,Female,USA,Action,4.217066725533490,0,Medium,6,95,69,11,Medium
48404,31,Female,USA,Sports,13.853779796821500,0,Medium,6,87,45,47,Medium
48405,27,Female,Europe,Action,15.207711012468200,1,Medium,5,32,97,29,Low
48406,36,Female,USA,Action,14.351255209751200,0,Easy,3,18,48,2,Low
48407,35,Female,USA,Strategy,11.702642151566200,0,Easy,9,109,7,11,High
48408,40,Female,Europe,Action,18.586989862241700,0,Easy,5,124,84,48,Medium
48409,18,Female,Asia,RPG,17.435740815057000,0,Easy,17,152,45,1,High
48410,21,Male,Europe,Action,1.655290473170710,0,Medium,2,147,70,9,Low
48411,24,Female,Europe,Strategy,9.745814065280810,1,Easy,5,26,82,10,Low
48412,29,Male,Europe,Strategy,20.23440945297680,0,Easy,17,80,99,20,High
48413,40,Female,USA,RPG,5.4979960301459400,1,Medium,11,133,94,15,High
48414,30,Female,Europe,Strategy,12.987402975657000,0,Easy,17,105,2,43,High
48415,48,Female,Asia,Action,19.55120226099610,0,Hard,10,31,78,21,Medium
48416,31,Female,Asia,Strategy,20.643214458048200,1,Hard,7,17,90,13,Low
48417,30,Female,USA,Simulation,14.536799592006800,0,Easy,18,131,12,47,High
48418,48,Female,Asia,Sports,4.996084466192890,0,Hard,10,177,49,12,High
48419,43,Female,Asia,Sports,22.267579677291000,0,Easy,1,169,45,43,Low
48420,32,Female,Asia,RPG,11.479641232487200,0,Medium,9,104,21,29,Medium
48421,25,Male,Asia,RPG,11.504347592901500,0,Easy,1,144,47,33,Low
48422,26,Male,Europe,Action,7.121261126668110,1,Easy,1,22,25,28,Low
48423,16,Male,Other,Simulation,11.398821393330600,0,Hard,0,13,63,14,Low
48424,32,Male,Asia,Action,12.37752805775680,1,Easy,12,154,73,44,Medium
48425,47,Male,USA,Simulation,3.290115457207380,0,Medium,7,160,23,1,Medium
48426,23,Female,USA,Action,6.4553952083315100,1,Medium,19,90,76,23,High
48427,29,Female,USA,Sports,6.794938564334640,0,Easy,14,21,43,28,Medium
48428,42,Male,Asia,Sports,23.682053181758200,0,Easy,2,133,97,2,Low
48429,22,Female,Asia,Strategy,1.089046791281250,0,Easy,6,57,88,0,Low
48430,22,Male,USA,Simulation,14.042804887639800,0,Medium,6,37,41,35,Low
48431,33,Female,Europe,Strategy,19.918772103403600,0,Hard,1,63,68,47,Low
48432,18,Female,USA,Action,13.446714093692500,0,Medium,10,172,27,49,High
48433,41,Female,Europe,Action,9.218021106822720,0,Easy,16,102,55,37,High
48434,27,Male,Asia,Simulation,21.606385496583300,0,Easy,7,111,73,31,Medium
48435,35,Male,Europe,Simulation,12.494709247356200,1,Easy,13,158,33,21,Medium
48436,40,Female,USA,Sports,13.16538219581030,1,Hard,9,96,27,3,Medium
48437,37,Male,USA,Action,4.548978432802220,0,Easy,4,43,32,35,Low
48438,44,Male,Other,RPG,22.91223711201190,0,Easy,15,26,39,24,Medium
48439,45,Male,Asia,Simulation,9.86463578220927,0,Medium,13,26,11,13,Medium
48440,45,Female,USA,Sports,4.041018555112950,0,Medium,17,10,48,23,Low
48441,30,Male,USA,RPG,11.38976322437080,1,Hard,4,23,90,14,Low
48442,21,Female,Europe,Action,18.991464423128900,0,Easy,13,36,29,31,Medium
48443,31,Female,Europe,Sports,2.7466680022419800,1,Hard,1,118,37,22,Low
48444,38,Female,Europe,Sports,10.665994118817700,0,Easy,11,152,75,30,High
48445,34,Male,Europe,Action,10.310684994712900,0,Medium,5,172,40,23,Medium
48446,41,Female,USA,RPG,19.958244328292300,0,Hard,14,32,9,2,Medium
48447,16,Male,Europe,RPG,3.001752601257200,0,Medium,13,41,77,39,Medium
48448,15,Male,Europe,Simulation,21.220625810856000,0,Hard,5,30,50,22,Low
48449,48,Male,Europe,Simulation,8.299707138329210,0,Easy,8,65,82,40,Medium
48450,41,Male,Europe,Strategy,7.745583549267840,0,Medium,8,61,61,8,Medium
48451,20,Female,Other,RPG,11.121002005908100,0,Medium,12,129,22,27,High
48452,41,Male,Other,Strategy,3.8166683662659200,1,Medium,17,47,49,19,Medium
48453,30,Female,USA,Strategy,22.92841373565960,0,Medium,4,165,18,13,High
48454,49,Female,Asia,RPG,6.185055185852530,0,Medium,7,177,39,19,Medium
48455,41,Male,USA,Simulation,1.844578574069430,0,Easy,18,119,95,8,High
48456,49,Male,Other,Strategy,9.55985828413221,0,Easy,8,60,36,4,Medium
48457,42,Female,Europe,Sports,1.893690833493340,0,Easy,10,108,55,18,Medium
48458,17,Male,Europe,Sports,3.5309937193059600,0,Hard,8,137,66,16,Medium
48459,45,Male,USA,RPG,4.08537280032122,1,Medium,19,56,86,13,Medium
48460,17,Male,USA,Action,2.265866879144200,0,Easy,1,91,73,19,Low
48461,38,Male,USA,Sports,14.471871843039000,0,Easy,11,87,47,37,Medium
48462,40,Male,Other,RPG,10.942957889782000,0,Hard,6,146,56,11,Medium
48463,42,Male,Europe,Action,11.232676635934700,0,Easy,1,153,24,42,Low
48464,23,Female,Other,RPG,5.606804401968090,0,Hard,2,53,91,8,Low
48465,41,Female,Europe,Action,16.199585928321200,0,Easy,15,175,55,3,High
48466,17,Male,Europe,Simulation,21.0288143106423,0,Easy,19,125,41,13,High
48467,42,Male,USA,Simulation,15.40296783543320,0,Easy,16,124,60,45,Medium
48468,46,Male,USA,Sports,18.903500033745700,1,Easy,13,134,67,14,High
48469,49,Male,Asia,RPG,23.111633802558400,0,Medium,14,149,81,27,High
48470,21,Male,USA,Action,18.839061959177000,0,Easy,11,85,56,46,Medium
48471,21,Male,Asia,Sports,9.627762862897980,0,Hard,17,103,57,36,Medium
48472,35,Female,Europe,Sports,15.846613070777300,0,Easy,19,108,50,35,High
48473,46,Female,Other,RPG,15.730539007325600,0,Medium,5,138,73,7,Medium
48474,34,Male,Asia,RPG,14.18640007291430,0,Hard,9,166,42,10,High
48475,22,Male,Asia,Simulation,14.531045494019100,0,Hard,1,178,33,4,Low
48476,18,Male,Asia,Sports,9.248826924865000,0,Hard,1,138,70,15,Low
48477,40,Female,Europe,Strategy,13.378170996512600,1,Medium,6,87,95,9,Medium
48478,29,Male,Asia,Sports,22.198706639429100,0,Easy,10,111,99,25,Medium
48479,20,Male,Asia,RPG,23.642802456780600,0,Hard,9,95,1,20,Medium
48480,46,Female,USA,RPG,1.7359474916664000,0,Medium,8,112,99,32,Medium
48481,19,Female,Europe,Strategy,4.65348864966421,1,Easy,8,119,72,28,Medium
48482,20,Male,Asia,Sports,22.21826070701410,0,Easy,7,153,97,29,Medium
48483,17,Female,Asia,Simulation,9.383411685640810,1,Medium,8,118,29,25,Medium
48484,43,Female,USA,Sports,2.632238234883950,0,Medium,7,166,11,32,Medium
48485,33,Male,Europe,Simulation,11.017222680794900,0,Easy,1,125,11,10,Low
48486,24,Male,USA,RPG,6.358403531746300,1,Easy,16,122,26,31,High
48487,21,Female,Asia,Sports,23.912700831711000,0,Easy,11,34,18,27,Medium
48488,15,Female,Asia,Strategy,16.36165696073370,0,Easy,18,107,92,21,High
48489,15,Male,USA,Simulation,23.39170910458840,1,Medium,11,156,20,20,High
48490,31,Male,USA,Simulation,15.267637584953800,0,Medium,3,119,74,37,Medium
48491,36,Male,Other,Sports,13.055004302531700,0,Medium,8,156,9,9,Medium
48492,28,Female,Europe,RPG,1.3369157656881700,1,Easy,9,162,63,44,High
48493,20,Male,Europe,RPG,15.418026444936800,0,Medium,17,150,60,30,High
48494,44,Male,USA,Sports,12.228768063048200,0,Easy,17,64,66,2,Medium
48495,47,Male,USA,Strategy,20.493337972544800,0,Easy,2,104,79,18,Low
48496,34,Female,USA,Simulation,8.354109342712130,0,Medium,3,84,25,11,Low
48497,30,Female,USA,Action,13.714862259300700,0,Medium,1,151,88,12,Low
48498,18,Male,USA,Strategy,7.364182965798780,0,Medium,5,165,81,24,Medium
48499,48,Male,USA,Action,2.0023986097569800,0,Easy,8,175,72,32,High
48500,15,Male,Other,RPG,22.96937285452680,0,Easy,13,97,25,45,Medium
48501,27,Male,Europe,Strategy,0.5496116605533960,0,Hard,1,121,14,3,Low
48502,22,Female,Europe,Action,9.110912186066330,1,Medium,6,116,97,11,Medium
48503,36,Female,Europe,Strategy,7.5457026560771100,1,Hard,10,130,93,19,High
48504,18,Male,Asia,RPG,20.65044939313500,1,Easy,8,136,98,41,Medium
48505,48,Female,Europe,RPG,3.8829514810096300,1,Easy,1,78,70,10,Medium
48506,37,Female,USA,Simulation,21.674063588032400,0,Medium,18,29,89,28,Medium
48507,34,Male,Asia,Action,15.294803482236500,0,Medium,2,76,84,41,Medium
48508,38,Female,USA,Simulation,14.781347433582700,0,Easy,13,66,26,19,Medium
48509,41,Female,Asia,RPG,17.855526160821200,1,Easy,9,16,92,17,Low
48510,27,Male,Asia,Strategy,11.525148647056200,0,Easy,7,43,22,20,Low
48511,19,Female,Other,Sports,5.9959045699038600,0,Easy,16,151,46,40,High
48512,30,Male,Asia,Strategy,6.865468402206180,0,Easy,9,28,14,46,Low
48513,43,Female,Europe,Action,5.97847276227331,0,Medium,8,50,90,19,Medium
48514,40,Male,Asia,Strategy,12.522323467735400,1,Easy,14,82,78,13,Medium
48515,36,Female,Asia,Strategy,23.81750028337740,0,Medium,15,155,84,46,High
48516,38,Male,Europe,RPG,6.956376536951200,0,Medium,18,105,2,35,High
48517,27,Male,Europe,Action,19.222721912616200,0,Easy,9,108,31,20,Medium
48518,35,Female,USA,Sports,7.1929000259214500,0,Easy,7,116,56,41,Medium
48519,15,Female,Europe,RPG,20.41966036723900,0,Easy,18,91,57,39,High
48520,18,Male,USA,RPG,17.85601272403410,1,Easy,18,138,91,37,High
48521,17,Male,Europe,Strategy,5.953509580484170,0,Medium,7,121,56,6,Medium
48522,37,Male,Europe,Strategy,12.160609572652500,1,Medium,2,124,89,19,Medium
48523,30,Male,Europe,RPG,16.41726820588310,0,Medium,16,89,48,20,High
48524,27,Female,USA,Simulation,16.76918974657970,0,Easy,15,14,4,35,Low
48525,45,Male,USA,Action,4.539876249842220,0,Easy,1,29,13,3,Low
48526,38,Male,Europe,Sports,21.941674724004600,1,Easy,11,151,80,0,High
48527,29,Female,USA,RPG,6.938814904664460,1,Easy,1,166,35,23,Low
48528,19,Female,USA,Sports,18.77632784943920,0,Hard,14,105,79,5,High
48529,36,Female,Asia,Simulation,12.750508311798100,1,Medium,8,25,31,36,Low
48530,36,Male,Europe,Simulation,16.942580945199200,0,Easy,6,101,53,7,Medium
48531,25,Female,Other,Strategy,17.819999116263900,0,Easy,12,27,77,37,Medium
48532,38,Female,Asia,Sports,13.754626809145600,0,Hard,16,26,73,13,Medium
48533,24,Male,Europe,RPG,16.249791933197100,0,Medium,10,149,80,41,High
48534,48,Female,USA,Simulation,22.549687986052200,1,Hard,6,96,86,11,Medium
48535,25,Female,Europe,Sports,1.7081030526529600,1,Medium,15,116,12,9,High
48536,43,Male,USA,RPG,3.842417040004250,0,Easy,12,86,46,35,Medium
48537,36,Male,Europe,RPG,16.27812424048080,0,Medium,7,112,91,17,Medium
48538,47,Female,USA,RPG,14.560344193343000,0,Easy,3,74,2,47,Low
48539,22,Male,Other,Sports,6.362462363528480,0,Medium,11,79,17,3,Medium
48540,46,Male,USA,RPG,14.291565406622200,0,Easy,1,55,70,30,Low
48541,37,Female,USA,Sports,14.256774392063200,0,Easy,13,99,70,3,Medium
48542,19,Male,Asia,RPG,5.0888081765171300,0,Hard,17,41,18,26,Medium
48543,45,Female,USA,Sports,8.61966450715585,1,Hard,17,65,65,7,Medium
48544,43,Female,Europe,Simulation,6.624900958579150,0,Hard,16,78,51,7,Medium
48545,20,Male,Asia,Sports,11.350742967342400,0,Easy,13,59,2,15,Medium
48546,39,Male,USA,Simulation,12.073438738590400,0,Medium,5,101,15,19,Medium
48547,39,Male,USA,RPG,3.827484719327160,0,Medium,13,116,65,30,High
48548,45,Male,USA,Simulation,6.824968316327690,1,Easy,2,179,49,5,Medium
48549,28,Male,USA,RPG,22.133997422667300,0,Medium,11,148,49,24,High
48550,31,Female,Europe,Simulation,15.36466805189320,0,Hard,2,64,40,43,High
48551,30,Female,Other,Strategy,8.725357080213420,0,Easy,13,75,2,6,Medium
48552,42,Male,Europe,Action,21.679836961154,0,Easy,18,136,28,41,High
48553,23,Male,Asia,RPG,5.106586305037740,0,Medium,16,11,88,32,Medium
48554,16,Female,USA,Sports,13.728805838639100,0,Easy,6,172,43,49,Medium
48555,18,Female,Asia,Action,2.089781917011440,0,Hard,19,36,45,21,Medium
48556,34,Male,Asia,Simulation,10.028190082113500,1,Hard,10,141,41,0,Low
48557,20,Male,Other,RPG,17.879229604997300,0,Easy,12,133,47,21,High
48558,15,Female,Asia,Action,2.0314533624932200,0,Easy,11,150,46,2,High
48559,17,Male,Asia,Sports,19.236658754125500,0,Easy,6,10,52,13,Low
48560,17,Male,USA,Simulation,4.073477193147550,0,Medium,6,158,3,19,Medium
48561,47,Male,Europe,Action,23.772270228189200,0,Easy,13,119,88,4,High
48562,29,Male,USA,Action,17.67807656970400,0,Easy,4,128,62,19,Medium
48563,18,Male,USA,Simulation,19.818606262288300,0,Easy,14,138,17,32,High
48564,29,Female,Europe,RPG,9.021570792709030,0,Medium,18,104,99,43,High
48565,21,Female,Asia,Action,2.9126047776119500,0,Easy,12,153,98,29,High
48566,18,Male,USA,Sports,15.811629401053200,0,Medium,9,169,82,14,High
48567,17,Male,Other,Simulation,14.642727186064800,0,Hard,15,156,55,37,High
48568,37,Male,Asia,Strategy,14.751595751322400,0,Hard,2,135,79,18,Medium
48569,28,Male,USA,Simulation,18.21776928516570,0,Easy,11,131,2,12,High
48570,20,Male,USA,Strategy,3.2984839200256600,0,Medium,1,174,84,10,High
48571,47,Male,USA,RPG,6.122481539776670,0,Easy,19,143,18,45,High
48572,23,Male,Asia,Simulation,1.7384039409650500,0,Medium,16,106,50,29,High
48573,26,Female,USA,Action,15.649450747919000,0,Easy,12,121,87,34,High
48574,49,Female,USA,Action,14.474255064024500,0,Easy,4,125,21,25,Medium
48575,45,Male,USA,Action,6.0059605057852200,0,Medium,19,64,74,9,Medium
48576,17,Male,Europe,Simulation,0.8144841459251270,0,Hard,14,130,36,17,High
48577,27,Male,Asia,Action,2.5102653302350600,0,Medium,7,172,8,38,Medium
48578,27,Male,Europe,Strategy,4.64487843029617,0,Easy,13,25,97,21,Medium
48579,48,Female,USA,Sports,21.234820674626500,0,Medium,14,84,47,49,Medium
48580,35,Male,Europe,Action,21.07075238872630,0,Hard,12,172,75,33,High
48581,48,Male,USA,RPG,10.748826431199500,0,Medium,15,66,31,39,Medium
48582,42,Male,USA,Sports,15.25788241391580,0,Medium,13,98,18,39,Medium
48583,49,Male,USA,Strategy,17.344281808817300,0,Hard,3,18,68,21,Low
48584,28,Female,USA,Action,6.667715513399770,1,Medium,17,50,77,27,Low
48585,32,Female,USA,Sports,17.506224173248100,0,Easy,2,77,64,25,Low
48586,33,Male,Asia,Action,11.224276114669400,1,Easy,12,62,18,39,Medium
48587,33,Male,Asia,RPG,19.229727976475700,0,Easy,10,119,84,44,Medium
48588,47,Male,Other,Simulation,8.588232872460280,0,Hard,1,114,43,38,Low
48589,49,Female,USA,Action,13.972547718472200,1,Medium,3,95,47,22,Medium
48590,34,Female,Other,Strategy,20.156313704194900,0,Easy,4,78,8,32,Low
48591,43,Male,USA,Action,0.6593999315834910,0,Easy,4,116,68,2,Medium
48592,22,Male,Europe,Strategy,8.812350949291560,0,Hard,12,32,38,42,Medium
48593,39,Male,Europe,Action,14.710013188981300,0,Medium,17,41,67,28,Medium
48594,31,Female,USA,Simulation,10.314342699410300,0,Easy,9,22,87,8,Low
48595,15,Female,USA,RPG,15.882942237433400,0,Hard,17,45,6,21,High
48596,44,Female,USA,RPG,4.762998923203970,1,Easy,1,61,34,27,Low
48597,42,Male,USA,Simulation,1.1871020459942900,0,Hard,15,142,30,25,High
48598,47,Female,USA,Simulation,4.277797145599040,0,Medium,14,148,72,30,High
48599,27,Male,Europe,Simulation,10.468424422396900,0,Easy,8,66,63,16,Medium
48600,38,Male,USA,Sports,16.848152367312900,0,Medium,15,24,35,31,Medium
48601,36,Female,Europe,Sports,6.718317542418310,1,Medium,19,101,64,32,High
48602,27,Female,USA,Simulation,3.332779239060130,0,Easy,1,75,81,31,Low
48603,26,Male,Other,Action,11.43120014045420,0,Hard,13,120,57,30,High
48604,21,Male,Asia,Action,23.265614121114200,0,Hard,3,19,78,39,Low
48605,43,Male,USA,Strategy,13.939851488579100,0,Easy,6,92,71,45,Medium
48606,43,Female,Europe,RPG,21.498490712401000,1,Hard,8,67,7,48,Medium
48607,40,Male,Asia,Strategy,19.27459889590120,0,Easy,9,41,97,18,Medium
48608,41,Male,USA,RPG,4.240833731334190,0,Medium,13,104,77,44,High
48609,38,Female,Europe,Action,6.22663403377429,0,Easy,3,22,2,24,Low
48610,45,Female,Other,Action,12.139833754482200,1,Easy,0,48,15,30,Low
48611,21,Male,Asia,Sports,11.781536899692,1,Easy,1,42,24,30,Low
